2018/10/17 14:32:54	16	35	32
2018/10/17 14:32:55	16	36	33
2018/10/17 14:32:57	16	38	35
2018/10/17 14:32:58	17	36	34
2018/10/17 14:33:00	17	35	34
2018/10/17 14:33:01	18	36	34
2018/10/17 14:33:03	20	37	35
2018/10/17 14:33:04	21	34	35
2018/10/17 14:33:06	21	32	35
2018/10/17 14:33:08	21	30	34
2018/10/17 14:33:09	20	30	35
2018/10/17 14:33:11	19	31	35
2018/10/17 14:33:12	18	31	37
2018/10/17 14:33:14	20	32	36
2018/10/17 14:33:15	15	29	36
2018/10/17 14:33:17	16	29	37
2018/10/17 14:33:19	17	28	35
2018/10/17 14:33:20	18	29	35
2018/10/17 14:33:22	19	29	35
2018/10/17 14:33:23	16	30	34
2018/10/17 14:33:25	17	32	35
2018/10/17 14:33:27	13	29	37
2018/10/17 14:33:28	13	28	36
2018/10/17 14:33:30	14	28	36
2018/10/17 14:33:31	14	29	38
2018/10/17 14:33:33	15	27	39
2018/10/17 14:33:34	14	27	39
2018/10/17 14:33:36	15	27	39
2018/10/17 14:33:38	14	28	37
2018/10/17 14:33:39	15	27	37
2018/10/17 14:33:41	14	28	37
2018/10/17 14:33:42	14	30	34
2018/10/17 14:33:44	14	30	35
2018/10/17 14:33:45	13	29	35
2018/10/17 14:33:47	14	30	34
2018/10/17 14:33:48	14	29	34
2018/10/17 14:33:50	16	29	34
2018/10/17 14:33:52	13	31	33
2018/10/17 14:33:53	14	31	33
2018/10/17 14:33:55	13	30	33
2018/10/17 14:33:56	14	30	33
2018/10/17 14:33:58	15	30	33
2018/10/17 14:34:00	16	28	29
2018/10/17 14:34:01	17	29	29
2018/10/17 14:34:03	17	30	28
2018/10/17 14:34:04	17	30	28
2018/10/17 14:34:06	15	30	26
2018/10/17 14:34:07	16	31	27
2018/10/17 14:34:09	15	31	27
2018/10/17 14:34:11	14	31	29
2018/10/17 14:34:12	14	31	31
2018/10/17 14:34:14	16	31	27
2018/10/17 14:34:15	15	31	27
2018/10/17 14:34:17	14	32	26
2018/10/17 14:34:18	14	33	27
2018/10/17 14:34:20	12	33	26
2018/10/17 14:34:21	10	33	26
2018/10/17 14:34:23	10	36	27
2018/10/17 14:34:24	10	36	27
2018/10/17 14:34:26	9	37	29
2018/10/17 14:34:28	10	35	28
2018/10/17 14:34:29	9	35	27
2018/10/17 14:34:31	10	35	27
2018/10/17 14:34:32	12	35	27
2018/10/17 14:34:34	11	35	26
2018/10/17 14:34:35	11	35	26
2018/10/17 14:34:37	11	35	26
2018/10/17 14:34:38	10	36	26
2018/10/17 14:34:40	9	36	28
2018/10/17 14:34:42	7	37	31
2018/10/17 14:34:43	6	38	31
2018/10/17 14:34:45	6	42	30
2018/10/17 14:34:46	7	42	30
2018/10/17 14:34:48	7	40	33
2018/10/17 14:34:49	8	38	33
2018/10/17 14:34:51	7	41	33
2018/10/17 14:34:52	8	43	35
2018/10/17 14:34:54	9	41	32
2018/10/17 14:34:56	7	41	32
2018/10/17 14:34:57	7	39	33
2018/10/17 14:34:59	4	42	33
2018/10/17 14:35:00	8	42	32
2018/10/17 14:35:02	8	42	34
2018/10/17 14:35:03	8	41	33
2018/10/17 14:35:05	10	41	33
2018/10/17 14:35:07	10	41	35
2018/10/17 14:35:08	10	41	32
2018/10/17 14:35:10	9	39	33
2018/10/17 14:35:11	9	39	34
2018/10/17 14:35:13	10	38	35
2018/10/17 14:35:14	9	40	37
2018/10/17 14:35:16	10	40	37
2018/10/17 14:35:18	11	40	36
2018/10/17 14:35:19	10	39	37
2018/10/17 14:35:21	12	39	34
2018/10/17 14:35:22	15	40	34
2018/10/17 14:35:24	12	40	32
2018/10/17 14:35:25	14	40	32
2018/10/17 14:35:27	14	41	32
2018/10/17 14:35:28	15	40	32
2018/10/17 14:35:30	15	40	33
2018/10/17 14:35:31	16	40	31
2018/10/17 14:35:33	15	41	31
2018/10/17 14:35:35	16	41	31
2018/10/17 14:35:36	19	42	32
2018/10/17 14:35:38	19	42	32
2018/10/17 14:35:39	19	41	32
2018/10/17 14:35:41	20	38	31
2018/10/17 14:35:42	21	39	31
2018/10/17 14:35:44	21	38	28
2018/10/17 14:35:45	22	38	29
2018/10/17 14:35:47	23	39	28
2018/10/17 14:35:48	25	39	29
2018/10/17 14:35:50	27	38	28
2018/10/17 14:35:51	27	37	31
2018/10/17 14:35:53	26	37	32
2018/10/17 14:35:55	26	37	35
2018/10/17 14:35:56	24	37	34
2018/10/17 14:35:58	22	37	34
2018/10/17 14:35:59	23	38	33
2018/10/17 14:36:01	23	37	32
2018/10/17 14:36:02	22	36	34
2018/10/17 14:36:04	23	35	33
2018/10/17 14:36:06	24	35	32
2018/10/17 14:36:07	23	35	32
2018/10/17 14:36:09	23	35	32
2018/10/17 14:36:10	21	35	33
2018/10/17 14:36:12	21	34	34
2018/10/17 14:36:13	21	34	34
2018/10/17 14:36:15	20	35	36
2018/10/17 14:36:16	20	36	37
2018/10/17 14:36:18	21	38	38
2018/10/17 14:36:20	21	38	39
2018/10/17 14:36:21	22	36	38
2018/10/17 14:36:23	21	36	38
2018/10/17 14:36:24	21	38	38
2018/10/17 14:36:26	21	38	38
2018/10/17 14:36:27	21	39	36
2018/10/17 14:36:29	21	38	36
2018/10/17 14:36:30	23	37	37
2018/10/17 14:36:32	21	38	37
2018/10/17 14:36:33	20	35	37
2018/10/17 14:36:35	20	36	37
2018/10/17 14:36:36	20	36	39
2018/10/17 14:36:38	21	36	38
2018/10/17 14:36:39	21	37	39
2018/10/17 14:36:41	21	37	39
2018/10/17 14:36:43	21	37	40
2018/10/17 14:36:44	20	37	40
2018/10/17 14:36:46	19	36	40
2018/10/17 14:36:47	19	35	41
2018/10/17 14:36:49	21	35	40
2018/10/17 14:36:50	23	35	40
2018/10/17 14:36:52	22	35	37
2018/10/17 14:36:53	22	32	36
2018/10/17 14:36:55	19	33	37
2018/10/17 14:36:57	19	31	38
2018/10/17 14:36:58	21	32	38
2018/10/17 14:37:00	19	32	37
2018/10/17 14:37:01	20	34	38
2018/10/17 14:37:03	20	33	40
2018/10/17 14:37:04	21	33	40
2018/10/17 14:37:06	21	32	40
2018/10/17 14:37:07	21	32	40
2018/10/17 14:37:09	19	32	42
2018/10/17 14:37:11	19	28	42
2018/10/17 14:37:12	20	27	41
2018/10/17 14:37:14	19	29	40
2018/10/17 14:37:15	19	30	41
2018/10/17 14:37:17	19	29	41
2018/10/17 14:37:18	22	29	39
2018/10/17 14:37:20	21	29	40
2018/10/17 14:37:21	21	26	41
2018/10/17 14:37:23	22	27	42
2018/10/17 14:37:25	22	27	41
2018/10/17 14:37:26	22	29	43
2018/10/17 14:37:28	22	28	42
2018/10/17 14:37:29	22	28	44
2018/10/17 14:37:31	22	28	42
2018/10/17 14:37:33	19	27	42
2018/10/17 14:37:34	19	29	41
2018/10/17 14:37:36	18	30	43
2018/10/17 14:37:37	17	29	40
2018/10/17 14:37:39	18	30	40
2018/10/17 14:37:40	17	30	40
2018/10/17 14:37:42	16	32	41
2018/10/17 14:37:44	15	29	43
2018/10/17 14:37:45	13	29	43
2018/10/17 14:37:47	11	28	45
2018/10/17 14:37:48	12	28	44
2018/10/17 14:37:50	14	28	43
2018/10/17 14:37:52	13	30	44
2018/10/17 14:37:53	16	31	43
2018/10/17 14:37:55	12	29	42
2018/10/17 14:37:56	12	29	40
2018/10/17 14:37:58	12	29	40
2018/10/17 14:37:59	12	30	40
2018/10/17 14:38:01	12	29	43
2018/10/17 14:38:02	13	29	45
2018/10/17 14:38:04	13	28	44
2018/10/17 14:38:06	12	28	43
2018/10/17 14:38:07	12	29	41
2018/10/17 14:38:09	12	32	41
2018/10/17 14:38:10	12	32	42
2018/10/17 14:38:12	13	33	42
2018/10/17 14:38:13	12	33	42
2018/10/17 14:38:15	12	35	39
2018/10/17 14:38:16	14	35	39
2018/10/17 14:38:18	16	34	38
2018/10/17 14:38:19	14	34	40
2018/10/17 14:38:21	15	31	41
2018/10/17 14:38:22	15	31	41
2018/10/17 14:38:24	17	31	40
2018/10/17 14:38:25	17	30	42
2018/10/17 14:38:27	18	31	41
2018/10/17 14:38:28	19	30	43
2018/10/17 14:38:30	18	31	44
2018/10/17 14:38:32	19	30	44
2018/10/17 14:38:33	17	30	44
2018/10/17 14:38:35	16	30	44
2018/10/17 14:38:36	17	29	45
2018/10/17 14:38:38	17	29	45
2018/10/17 14:38:39	17	30	46
2018/10/17 14:38:41	17	32	46
2018/10/17 14:38:43	17	32	46
2018/10/17 14:38:44	16	33	48
2018/10/17 14:38:46	16	32	49
2018/10/17 14:38:47	17	31	49
2018/10/17 14:38:49	17	31	50
2018/10/17 14:38:50	18	30	49
2018/10/17 14:38:52	17	31	50
2018/10/17 14:38:53	18	30	49
2018/10/17 14:38:55	19	31	49
2018/10/17 14:38:56	20	32	49
2018/10/17 14:38:58	20	30	49
2018/10/17 14:38:59	21	28	49
2018/10/17 14:39:01	18	29	49
2018/10/17 14:39:02	18	29	50
2018/10/17 14:39:04	18	29	50
2018/10/17 14:39:05	18	29	52
2018/10/17 14:39:07	18	29	50
2018/10/17 14:39:09	17	26	50
2018/10/17 14:39:10	18	26	51
2018/10/17 14:39:12	19	26	50
2018/10/17 14:39:13	17	27	48
2018/10/17 14:39:15	17	27	48
2018/10/17 14:39:16	17	28	48
2018/10/17 14:39:18	18	28	49
2018/10/17 14:39:19	19	29	48
2018/10/17 14:39:21	19	26	47
2018/10/17 14:39:22	18	26	47
2018/10/17 14:39:24	19	26	48
2018/10/17 14:39:25	18	25	50
2018/10/17 14:39:27	18	24	50
2018/10/17 14:39:29	17	26	50
2018/10/17 14:39:30	17	26	50
2018/10/17 14:39:32	16	26	51
2018/10/17 14:39:33	16	28	51
2018/10/17 14:39:35	16	29	51
2018/10/17 14:39:36	16	28	50
2018/10/17 14:39:38	17	28	50
2018/10/17 14:39:39	16	27	50
2018/10/17 14:39:41	17	27	49
2018/10/17 14:39:42	17	28	50
2018/10/17 14:39:44	16	28	49
2018/10/17 14:39:46	16	31	47
2018/10/17 14:39:47	13	32	47
2018/10/17 14:39:49	13	32	46
2018/10/17 14:39:50	14	33	45
2018/10/17 14:39:52	15	33	46
2018/10/17 14:39:53	15	32	45
2018/10/17 14:39:55	15	31	44
2018/10/17 14:39:56	18	31	43
2018/10/17 14:39:58	18	31	43
2018/10/17 14:39:59	17	33	45
2018/10/17 14:40:01	17	33	43
2018/10/17 14:40:03	20	34	42
2018/10/17 14:40:04	22	34	42
2018/10/17 14:40:06	21	34	39
2018/10/17 14:40:07	21	34	42
2018/10/17 14:40:09	20	37	43
2018/10/17 14:40:10	16	37	41
2018/10/17 14:40:12	16	36	42
2018/10/17 14:40:14	15	38	42
2018/10/17 14:40:15	15	39	41
2018/10/17 14:40:17	15	38	43
2018/10/17 14:40:18	15	39	46
2018/10/17 14:40:20	16	38	46
2018/10/17 14:40:21	16	35	47
2018/10/17 14:40:23	16	34	45
2018/10/17 14:40:24	17	36	45
2018/10/17 14:40:26	16	35	44
2018/10/17 14:40:28	15	35	42
2018/10/17 14:40:29	16	36	42
2018/10/17 14:40:31	16	35	43
2018/10/17 14:40:32	17	35	43
2018/10/17 14:40:34	18	35	41
2018/10/17 14:40:35	18	35	40
2018/10/17 14:40:37	18	35	40
2018/10/17 14:40:38	19	34	40
2018/10/17 14:40:40	21	35	39
2018/10/17 14:40:41	21	34	38
2018/10/17 14:40:43	20	36	38
2018/10/17 14:40:44	21	34	38
2018/10/17 14:40:46	21	34	40
2018/10/17 14:40:48	19	32	37
2018/10/17 14:40:49	20	32	38
2018/10/17 14:40:51	18	30	36
2018/10/17 14:40:52	19	29	35
2018/10/17 14:40:54	22	29	35
2018/10/17 14:40:55	23	28	34
2018/10/17 14:40:57	25	27	33
2018/10/17 14:40:58	25	28	33
2018/10/17 14:41:00	23	28	31
2018/10/17 14:41:02	23	26	31
2018/10/17 14:41:03	22	26	31
2018/10/17 14:41:05	23	25	29
2018/10/17 14:41:06	23	24	31
2018/10/17 14:41:08	23	22	31
2018/10/17 14:41:09	22	25	31
2018/10/17 14:41:11	22	24	33
2018/10/17 14:41:12	22	24	36
2018/10/17 14:41:14	20	26	38
2018/10/17 14:41:16	22	26	36
2018/10/17 14:41:17	21	25	38
2018/10/17 14:41:19	23	23	36
2018/10/17 14:41:20	27	22	34
2018/10/17 14:41:22	28	21	35
2018/10/17 14:41:23	28	22	36
2018/10/17 14:41:25	29	22	36
2018/10/17 14:41:26	29	23	36
2018/10/17 14:41:28	29	23	38
2018/10/17 14:41:30	30	21	37
2018/10/17 14:41:31	30	18	40
2018/10/17 14:41:33	31	17	41
2018/10/17 14:41:34	30	15	42
2018/10/17 14:41:36	29	14	43
2018/10/17 14:41:37	29	13	43
2018/10/17 14:41:39	31	12	43
2018/10/17 14:41:40	30	12	43
2018/10/17 14:41:42	30	11	44
2018/10/17 14:41:44	29	11	42
2018/10/17 14:41:45	29	12	41
2018/10/17 14:41:47	29	12	39
2018/10/17 14:41:48	29	14	38
2018/10/17 14:41:50	29	14	38
2018/10/17 14:41:51	27	14	38
2018/10/17 14:41:53	30	14	37
2018/10/17 14:41:54	29	15	39
2018/10/17 14:41:56	28	14	40
2018/10/17 14:41:57	29	17	40
2018/10/17 14:41:59	28	15	41
2018/10/17 14:42:01	26	17	39
2018/10/17 14:42:02	24	17	39
2018/10/17 14:42:04	26	16	38
2018/10/17 14:42:05	28	15	36
2018/10/17 14:42:07	31	13	35
2018/10/17 14:42:08	33	13	35
2018/10/17 14:42:10	33	14	35
2018/10/17 14:42:11	34	12	37
2018/10/17 14:42:13	34	12	37
2018/10/17 14:42:15	33	13	37
2018/10/17 14:42:16	33	13	39
2018/10/17 14:42:18	30	15	39
2018/10/17 14:42:19	31	15	38
2018/10/17 14:42:21	33	15	38
2018/10/17 14:42:22	33	16	36
2018/10/17 14:42:24	34	11	37
2018/10/17 14:42:26	34	12	39
2018/10/17 14:42:27	34	11	37
2018/10/17 14:42:29	37	10	35
2018/10/17 14:42:30	38	9	35
2018/10/17 14:42:32	37	8	34
2018/10/17 14:42:33	37	8	34
2018/10/17 14:42:35	38	8	35
2018/10/17 14:42:36	38	7	37
2018/10/17 14:42:38	39	4	37
2018/10/17 14:42:39	38	3	37
2018/10/17 14:42:41	39	5	37
2018/10/17 14:42:42	41	6	37
2018/10/17 14:42:44	42	6	38
2018/10/17 14:42:45	42	6	37
2018/10/17 14:42:47	42	8	39
2018/10/17 14:42:49	40	8	39
2018/10/17 14:42:50	40	8	39
2018/10/17 14:42:52	41	9	39
2018/10/17 14:42:53	40	7	39
2018/10/17 14:42:55	42	6	39
2018/10/17 14:42:56	41	7	39
2018/10/17 14:42:58	41	10	40
2018/10/17 14:43:00	42	10	39
2018/10/17 14:43:01	42	9	39
2018/10/17 14:43:03	42	9	39
2018/10/17 14:43:04	44	8	40
2018/10/17 14:43:06	46	8	41
2018/10/17 14:43:07	46	8	42
2018/10/17 14:43:09	47	8	39
2018/10/17 14:43:10	44	8	41
2018/10/17 14:43:12	44	6	41
2018/10/17 14:43:13	44	6	39
2018/10/17 14:43:15	43	7	40
2018/10/17 14:43:17	41	8	40
2018/10/17 14:43:18	41	8	39
2018/10/17 14:43:20	43	8	38
2018/10/17 14:43:21	43	8	37
2018/10/17 14:43:23	44	8	36
2018/10/17 14:43:25	42	8	36
2018/10/17 14:43:26	42	6	39
2018/10/17 14:43:28	43	6	37
2018/10/17 14:43:29	41	9	37
2018/10/17 14:43:31	40	8	39
2018/10/17 14:43:32	40	10	39
2018/10/17 14:43:34	41	8	39
2018/10/17 14:43:35	43	7	38
2018/10/17 14:43:37	41	7	39
2018/10/17 14:43:39	42	7	39
2018/10/17 14:43:40	43	7	40
2018/10/17 14:43:42	40	7	41
2018/10/17 14:43:43	41	6	40
2018/10/17 14:43:45	40	5	41
2018/10/17 14:43:46	40	5	44
2018/10/17 14:43:48	40	6	44
2018/10/17 14:43:49	42	9	42
2018/10/17 14:43:51	40	10	43
2018/10/17 14:43:53	40	9	41
2018/10/17 14:43:54	39	13	42
2018/10/17 14:43:56	39	12	40
2018/10/17 14:43:57	40	11	41
2018/10/17 14:43:59	39	10	41
2018/10/17 14:44:00	40	10	39
2018/10/17 14:44:02	41	10	38
2018/10/17 14:44:04	41	10	38
2018/10/17 14:44:05	40	11	38
2018/10/17 14:44:07	39	12	37
2018/10/17 14:44:08	40	13	37
2018/10/17 14:44:10	39	14	38
2018/10/17 14:44:11	38	14	37
2018/10/17 14:44:13	37	14	37
2018/10/17 14:44:14	39	14	38
2018/10/17 14:44:16	40	16	38
2018/10/17 14:44:18	38	17	36
2018/10/17 14:44:19	37	17	36
2018/10/17 14:44:21	36	17	35
2018/10/17 14:44:22	36	17	38
2018/10/17 14:44:24	35	18	39
2018/10/17 14:44:25	34	17	40
2018/10/17 14:44:27	36	18	40
2018/10/17 14:44:29	34	19	37
2018/10/17 14:44:30	34	19	39
2018/10/17 14:44:32	34	19	41
2018/10/17 14:44:33	31	20	40
2018/10/17 14:44:35	33	22	42
2018/10/17 14:44:37	30	19	44
2018/10/17 14:44:38	30	19	43
2018/10/17 14:44:40	30	19	42
2018/10/17 14:44:41	30	20	42
2018/10/17 14:44:43	30	21	43
2018/10/17 14:44:44	28	20	44
2018/10/17 14:44:46	29	22	45
2018/10/17 14:44:47	29	24	45
2018/10/17 14:44:49	27	29	48
2018/10/17 14:44:50	29	30	48
2018/10/17 14:44:52	31	30	47
2018/10/17 14:44:53	31	30	48
2018/10/17 14:44:55	31	28	48
2018/10/17 14:44:57	31	28	51
2018/10/17 14:44:58	30	28	49
2018/10/17 14:45:00	29	27	49
2018/10/17 14:45:01	30	27	47
2018/10/17 14:45:03	30	27	46
2018/10/17 14:45:04	29	27	46
2018/10/17 14:45:06	29	28	46
2018/10/17 14:45:07	30	27	46
2018/10/17 14:45:09	30	27	46
2018/10/17 14:45:10	28	28	46
2018/10/17 14:45:12	30	27	47
2018/10/17 14:45:13	30	28	47
2018/10/17 14:45:15	31	28	47
2018/10/17 14:45:17	31	27	47
2018/10/17 14:45:18	30	29	46
2018/10/17 14:45:20	29	28	46
2018/10/17 14:45:21	30	28	46
2018/10/17 14:45:23	28	27	45
2018/10/17 14:45:24	29	28	46
2018/10/17 14:45:26	28	26	45
2018/10/17 14:45:27	29	27	46
2018/10/17 14:45:29	29	29	45
2018/10/17 14:45:31	30	29	45
2018/10/17 14:45:32	30	31	45
2018/10/17 14:45:34	30	30	46
2018/10/17 14:45:35	30	31	46
2018/10/17 14:45:37	30	31	45
2018/10/17 14:45:38	28	35	43
2018/10/17 14:45:40	28	36	43
2018/10/17 14:45:41	29	35	42
2018/10/17 14:45:43	29	34	41
2018/10/17 14:45:44	30	34	39
2018/10/17 14:45:46	29	33	38
2018/10/17 14:45:48	32	34	38
2018/10/17 14:45:49	32	35	38
2018/10/17 14:45:51	33	32	37
2018/10/17 14:45:52	33	32	37
2018/10/17 14:45:54	33	31	37
2018/10/17 14:45:55	33	30	37
2018/10/17 14:45:57	32	32	34
2018/10/17 14:45:58	33	33	35
2018/10/17 14:46:00	32	29	37
2018/10/17 14:46:01	32	30	36
2018/10/17 14:46:03	34	30	35
2018/10/17 14:46:04	35	29	35
2018/10/17 14:46:06	35	30	35
2018/10/17 14:46:07	38	28	38
2018/10/17 14:46:09	38	24	39
2018/10/17 14:46:10	38	26	38
2018/10/17 14:46:12	39	26	39
2018/10/17 14:46:13	39	27	41
2018/10/17 14:46:15	37	26	39
2018/10/17 14:46:17	37	27	38
2018/10/17 14:46:18	37	27	38
2018/10/17 14:46:20	38	26	38
2018/10/17 14:46:21	40	28	39
2018/10/17 14:46:23	43	25	38
2018/10/17 14:46:24	44	24	37
2018/10/17 14:46:26	44	23	37
2018/10/17 14:46:27	44	24	36
2018/10/17 14:46:29	44	23	37
2018/10/17 14:46:30	45	22	36
2018/10/17 14:46:32	45	21	36
2018/10/17 14:46:33	44	22	35
2018/10/17 14:46:35	46	22	34
2018/10/17 14:46:36	45	24	34
2018/10/17 14:46:38	43	25	35
2018/10/17 14:46:40	44	27	34
2018/10/17 14:46:41	44	29	34
2018/10/17 14:46:43	43	29	35
2018/10/17 14:46:44	42	27	36
2018/10/17 14:46:46	41	27	35
2018/10/17 14:46:47	41	27	35
2018/10/17 14:46:49	40	27	35
2018/10/17 14:46:50	40	28	36
2018/10/17 14:46:52	41	29	35
2018/10/17 14:46:53	41	27	35
2018/10/17 14:46:55	41	27	36
2018/10/17 14:46:57	41	26	36
2018/10/17 14:46:58	41	26	36
2018/10/17 14:47:00	42	27	34
2018/10/17 14:47:01	41	29	34
2018/10/17 14:47:03	40	28	35
2018/10/17 14:47:04	39	25	36
2018/10/17 14:47:06	39	26	35
2018/10/17 14:47:07	39	26	35
2018/10/17 14:47:09	38	28	37
2018/10/17 14:47:10	39	27	37
2018/10/17 14:47:12	39	27	37
2018/10/17 14:47:13	38	30	36
2018/10/17 14:47:15	41	30	34
2018/10/17 14:47:16	40	28	32
2018/10/17 14:47:18	40	30	32
2018/10/17 14:47:19	40	30	32
2018/10/17 14:47:21	40	30	33
2018/10/17 14:47:22	40	30	33
2018/10/17 14:47:24	40	30	34
2018/10/17 14:47:26	40	31	33
2018/10/17 14:47:27	41	33	31
2018/10/17 14:47:29	41	33	30
2018/10/17 14:47:30	41	32	32
2018/10/17 14:47:32	41	33	33
2018/10/17 14:47:33	42	31	33
2018/10/17 14:47:35	40	34	33
2018/10/17 14:47:37	41	32	33
2018/10/17 14:47:38	42	30	34
2018/10/17 14:47:40	42	31	33
2018/10/17 14:47:41	41	31	34
2018/10/17 14:47:43	41	31	33
2018/10/17 14:47:44	41	32	31
2018/10/17 14:47:46	40	33	34
2018/10/17 14:47:48	38	33	33
2018/10/17 14:47:49	38	31	33
2018/10/17 14:47:51	37	29	33
2018/10/17 14:47:52	37	29	34
2018/10/17 14:47:54	37	29	34
2018/10/17 14:47:55	37	30	35
2018/10/17 14:47:57	36	31	33
2018/10/17 14:47:58	36	33	34
2018/10/17 14:48:00	37	33	34
2018/10/17 14:48:02	36	32	33
2018/10/17 14:48:03	37	33	34
2018/10/17 14:48:05	35	29	34
